VIDEO,TIME BIN #,START TIME,END TIME,ANIMAL,BODY-PART,MEASUREMENT,VALUE
01Training_rat03,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),10.001150253429705
01Training_rat03,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),4.337757618661966
01Training_rat03,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),16.618324881915438
01Training_rat03,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),39.132157725667994
01Training_rat03,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),22.110767448419576
01Training_rat03,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),4.689082829406766
01Training_rat03,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),1.8047215550935445
01Training_rat03,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),3.1809465172995623
01Training_rat03,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),10.303074450153067
01Training_rat03,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),11.747150652629728
01Training_rat03,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),5.614403744449942
01Training_rat03,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),4.020399726111472
01Training_rat03,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),3.651704500579574
01Training_rat03,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),8.438724381114884
01Training_rat03,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),32.23303291428087
01Training_rat03,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),8.626422529481264
01Training_rat03,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),13.76395246997266
01Training_rat03,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),10.859837568089716
01Training_rat03,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),2.681111519296016
01Training_rat03,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),4.694321310375139
01Training_rat03,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),4.340846479400524
01Training_rat03,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),13.282645121157913
01Training_rat03,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),4.378678712409374
01Training_rat03,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),4.050308868211298
01Training_rat03,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),7.061110321784928
01Training_rat03,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),2.794203265905757
01Training_rat03,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),3.2927513047216963
01Training_rat03,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),8.124514126367036
01Training_rat03,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),4.573417881528423
01Training_rat03,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),2.4949100288212405
01Training_rat03,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),8.852275161122348
01Training_rat03,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),4.320708049767616
01Training_rat03,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),1.2269769129377912
01Training_rat03,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),3.600868149982054
01Training_rat03,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),11.153663357469327
01Training_rat03,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),5.525554965449879
01Training_rat03,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),5.784926725603578
01Training_rat03,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),3.354207577110561
01Training_rat03,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),11.709438787287946
01Training_rat03,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),6.2728249870369
01Training_rat03,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),11.042496645350763
01Training_rat04,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),8.042200319121697
01Training_rat04,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),29.722408082259374
01Training_rat04,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),8.794440801269678
01Training_rat04,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),5.214367744379389
01Training_rat04,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),8.546652394258748
01Training_rat04,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),2.5549167130000594
01Training_rat04,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),8.677730577819663
01Training_rat04,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),21.03843126162889
01Training_rat04,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),37.15415083037901
01Training_rat04,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),31.629029539888165
01Training_rat04,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),17.03879604936305
01Training_rat04,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),6.980469670787696
01Training_rat04,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),8.067464269079629
01Training_rat04,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),3.5811512014240163
01Training_rat04,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),3.446548252469048
01Training_rat04,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),7.78080587996222
01Training_rat04,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),9.952072557406245
01Training_rat04,17,00:00:17.000,00:00:17.800,Animal_1,Center,Movement (cm),10.953354546386759
01Training_rat05,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),4.923548201547262
01Training_rat05,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),0.0
01Training_rat05,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),30.5180289548024
01Training_rat05,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),3.283811788676375
01Training_rat05,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),5.37606892548266
01Training_rat05,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),4.353146921789727
01Training_rat05,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),21.60714396011737
01Training_rat05,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),36.80336503625425
01Training_rat05,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),7.660080877562838
01Training_rat05,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),7.449998126095515
01Training_rat05,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),9.22025156013584
01Training_rat05,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),12.441844849963948
01Training_rat05,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),6.715855064560101
01Training_rat05,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),8.1308539105536
01Training_rat05,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),4.16460469586436
01Training_rat05,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),4.831036086904812
01Training_rat05,16,00:00:16.000,00:00:16.600,Animal_1,Center,Movement (cm),7.259626536596102
01Training_rat06,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),7.586107206563095
01Training_rat06,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),4.531278514810499
01Training_rat06,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),11.121587909765154
01Training_rat06,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),10.42375677055499
01Training_rat06,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),2.3359020080871797
01Training_rat06,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),4.628783636069407
01Training_rat06,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),9.839987214245602
01Training_rat06,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),18.527595441965605
01Training_rat06,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),19.464589922626654
01Training_rat06,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),7.747198086126586
01Training_rat06,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),6.181218438727499
01Training_rat06,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),7.193324341369402
01Training_rat06,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),3.45981999734959
01Training_rat06,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),2.869479086260073
01Training_rat06,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),4.678530479342965
01Training_rat06,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),12.64802775341181
01Training_rat06,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),35.460743261449686
01Training_rat06,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),36.49387259414776
01Training_rat06,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),6.2866770066550455
01Training_rat06,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),11.74674011139456
01Training_rat06,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),11.398872938892968
01Training_rat06,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),5.00005607470119
01Training_rat06,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),5.143701180234154
01Training_rat06,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),3.083330598378901
01Training_rat06,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),9.195843879542544
01Training_rat06,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),29.719052900162744
01Training_rat06,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),7.540949194008261
01Training_rat06,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),7.685881440608229
01Training_rat06,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),5.743455987610246
01Training_rat06,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),6.806062633043067
01Training_rat06,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),4.653301029375594
01Training_rat06,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),29.77412727173329
01Training_rat06,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),9.761640364985496
01Training_rat06,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),2.9354240727059215
01Training_rat06,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),2.8065422873283037
01Training_rat06,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),4.61665334803626
01Training_rat06,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),6.570700927450487
01Training_rat06,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),8.790243722511367
01Training_rat06,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),13.068702194923887
01Training_rat06,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),35.4181573484761
01Training_rat06,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),26.596751215333978
01Training_rat06,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),4.8673901525054575
01Training_rat06,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),5.8613352102019585
01Training_rat06,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),26.848794790895692
01Training_rat06,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),11.091315547593831
01Training_rat06,45,00:00:45.000,00:00:46.000,Animal_1,Center,Movement (cm),7.462377937357277
01Training_rat06,46,00:00:46.000,00:00:47.000,Animal_1,Center,Movement (cm),8.711480269369535
01Training_rat06,47,00:00:47.000,00:00:48.000,Animal_1,Center,Movement (cm),16.669608053390327
01Training_rat06,48,00:00:48.000,00:00:49.000,Animal_1,Center,Movement (cm),8.118792184063336
01Training_rat06,49,00:00:49.000,00:00:50.000,Animal_1,Center,Movement (cm),5.329140438289886
01Training_rat06,50,00:00:50.000,00:00:51.000,Animal_1,Center,Movement (cm),13.094440839512501
01Training_rat06,51,00:00:51.000,00:00:52.000,Animal_1,Center,Movement (cm),44.59140643178428
01Training_rat06,52,00:00:52.000,00:00:53.000,Animal_1,Center,Movement (cm),35.517037594077294
01Training_rat06,53,00:00:53.000,00:00:54.000,Animal_1,Center,Movement (cm),11.561629057947654
01Training_rat06,54,00:00:54.000,00:00:55.000,Animal_1,Center,Movement (cm),39.197239760520766
01Training_rat06,55,00:00:55.000,00:00:56.000,Animal_1,Center,Movement (cm),20.283155860183626
01Training_rat06,56,00:00:56.000,00:00:57.000,Animal_1,Center,Movement (cm),44.43816661005958
01Training_rat06,57,00:00:57.000,00:00:58.000,Animal_1,Center,Movement (cm),25.727294372483858
01Training_rat06,58,00:00:58.000,00:00:59.000,Animal_1,Center,Movement (cm),26.37633510365986
01Training_rat06,59,00:00:59.000,00:01:00.000,Animal_1,Center,Movement (cm),9.885574398607341
01Training_rat06,60,00:01:00.000,00:01:01.000,Animal_1,Center,Movement (cm),5.519191914753508
01Training_rat06,61,00:01:01.000,00:01:02.000,Animal_1,Center,Movement (cm),6.80490664320782
01Training_rat06,62,00:01:02.000,00:01:02.320,Animal_1,Center,Movement (cm),0.0
01Training_rat07,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),5.294668796192811
01Training_rat07,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),5.646011683231122
01Training_rat07,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),6.374400149482565
01Training_rat07,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),39.252500514695406
01Training_rat07,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),18.867544440114376
01Training_rat07,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),10.15043956283371
01Training_rat07,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),1.939579773842017
01Training_rat07,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),2.7039210297500453
01Training_rat07,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),10.700414292449576
01Training_rat07,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),8.555047780270636
01Training_rat07,10,00:00:10.000,00:00:10.679,Animal_1,Center,Movement (cm),3.003713865404653
01Training_rat08,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),166.20382942423532
01Training_rat08,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),2.750236227747002
01Training_rat08,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),3.4482215021584324
01Training_rat08,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),24.697347104922876
01Training_rat08,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),25.47841928666053
01Training_rat08,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),4.963647360522179
01Training_rat08,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),4.430206240325352
01Training_rat08,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),4.1450941409850355
01Training_rat08,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),12.71232448490023
01Training_rat08,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),10.035596280550765
01Training_rat08,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),3.769100399864174
01Training_rat08,11,00:00:11.000,00:00:11.560,Animal_1,Center,Movement (cm),0.0
01Training_rat09,0,00:00:00.000,00:00:01.000,Animal_1,Center,Movement (cm),5.866254994910293
01Training_rat09,1,00:00:01.000,00:00:02.000,Animal_1,Center,Movement (cm),8.946530673990454
01Training_rat09,2,00:00:02.000,00:00:03.000,Animal_1,Center,Movement (cm),3.260906748497188
01Training_rat09,3,00:00:03.000,00:00:04.000,Animal_1,Center,Movement (cm),5.9273563612939375
01Training_rat09,4,00:00:04.000,00:00:05.000,Animal_1,Center,Movement (cm),3.9130840568154603
01Training_rat09,5,00:00:05.000,00:00:06.000,Animal_1,Center,Movement (cm),12.427224278647783
01Training_rat09,6,00:00:06.000,00:00:07.000,Animal_1,Center,Movement (cm),3.2727273166659954
01Training_rat09,7,00:00:07.000,00:00:08.000,Animal_1,Center,Movement (cm),5.540026755887838
01Training_rat09,8,00:00:08.000,00:00:09.000,Animal_1,Center,Movement (cm),10.482931599965083
01Training_rat09,9,00:00:09.000,00:00:10.000,Animal_1,Center,Movement (cm),3.408908554399761
01Training_rat09,10,00:00:10.000,00:00:11.000,Animal_1,Center,Movement (cm),5.387492742766737
01Training_rat09,11,00:00:11.000,00:00:12.000,Animal_1,Center,Movement (cm),1.8701567824445529
01Training_rat09,12,00:00:12.000,00:00:13.000,Animal_1,Center,Movement (cm),5.352990706209172
01Training_rat09,13,00:00:13.000,00:00:14.000,Animal_1,Center,Movement (cm),4.957542484980809
01Training_rat09,14,00:00:14.000,00:00:15.000,Animal_1,Center,Movement (cm),7.34246849041355
01Training_rat09,15,00:00:15.000,00:00:16.000,Animal_1,Center,Movement (cm),4.548167832505365
01Training_rat09,16,00:00:16.000,00:00:17.000,Animal_1,Center,Movement (cm),5.883447339719723
01Training_rat09,17,00:00:17.000,00:00:18.000,Animal_1,Center,Movement (cm),2.297395892231729
01Training_rat09,18,00:00:18.000,00:00:19.000,Animal_1,Center,Movement (cm),0.5592550909616668
01Training_rat09,19,00:00:19.000,00:00:20.000,Animal_1,Center,Movement (cm),1.884584611631679
01Training_rat09,20,00:00:20.000,00:00:21.000,Animal_1,Center,Movement (cm),4.989817114610171
01Training_rat09,21,00:00:21.000,00:00:22.000,Animal_1,Center,Movement (cm),11.944001024039478
01Training_rat09,22,00:00:22.000,00:00:23.000,Animal_1,Center,Movement (cm),4.182480862765897
01Training_rat09,23,00:00:23.000,00:00:24.000,Animal_1,Center,Movement (cm),3.3677902224528546
01Training_rat09,24,00:00:24.000,00:00:25.000,Animal_1,Center,Movement (cm),4.017738609220541
01Training_rat09,25,00:00:25.000,00:00:26.000,Animal_1,Center,Movement (cm),9.471360013079616
01Training_rat09,26,00:00:26.000,00:00:27.000,Animal_1,Center,Movement (cm),12.797398850860933
01Training_rat09,27,00:00:27.000,00:00:28.000,Animal_1,Center,Movement (cm),15.073310483178172
01Training_rat09,28,00:00:28.000,00:00:29.000,Animal_1,Center,Movement (cm),6.217263766112231
01Training_rat09,29,00:00:29.000,00:00:30.000,Animal_1,Center,Movement (cm),4.60496157299457
01Training_rat09,30,00:00:30.000,00:00:31.000,Animal_1,Center,Movement (cm),2.753772860403817
01Training_rat09,31,00:00:31.000,00:00:32.000,Animal_1,Center,Movement (cm),0.5376484886054311
01Training_rat09,32,00:00:32.000,00:00:33.000,Animal_1,Center,Movement (cm),0.5479100685484848
01Training_rat09,33,00:00:33.000,00:00:34.000,Animal_1,Center,Movement (cm),0.8471044482947864
01Training_rat09,34,00:00:34.000,00:00:35.000,Animal_1,Center,Movement (cm),3.0596887925014356
01Training_rat09,35,00:00:35.000,00:00:36.000,Animal_1,Center,Movement (cm),6.183724347157659
01Training_rat09,36,00:00:36.000,00:00:37.000,Animal_1,Center,Movement (cm),10.711924837916019
01Training_rat09,37,00:00:37.000,00:00:38.000,Animal_1,Center,Movement (cm),4.28323528932007
01Training_rat09,38,00:00:38.000,00:00:39.000,Animal_1,Center,Movement (cm),4.197123763456807
01Training_rat09,39,00:00:39.000,00:00:40.000,Animal_1,Center,Movement (cm),7.456863758713832
01Training_rat09,40,00:00:40.000,00:00:41.000,Animal_1,Center,Movement (cm),4.779508309419695
01Training_rat09,41,00:00:41.000,00:00:42.000,Animal_1,Center,Movement (cm),8.839047330404123
01Training_rat09,42,00:00:42.000,00:00:43.000,Animal_1,Center,Movement (cm),15.119407838659276
01Training_rat09,43,00:00:43.000,00:00:44.000,Animal_1,Center,Movement (cm),18.096010499249928
01Training_rat09,44,00:00:44.000,00:00:45.000,Animal_1,Center,Movement (cm),5.508796607248213
